id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2835,19275,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2836,2796,,1754.75,RECHAZADO,fecha_invalida
2837,22851,,13988.02,NAN,fecha_invalida
2838,2989,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2839,22552,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2840,10804,,3909.96,CERRADO,fecha_invalida
2841,5596,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2842,1771,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2844,14355,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2845,2299,,4403.56,ABIERTO,fecha_invalida
2846,17957,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2848,25779,2025-08-08,,RECHAZADO,monto_invalido_o_vacio
2849,3449,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2850,8386,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2852,1244,,1816.17,NAN,fecha_invalida
2853,4458,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2854,88,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2855,18077,,5377.4,NAN,fecha_invalida
2856,5605,,1844.53,CERRADO,fecha_invalida
2857,10957,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2858,4304,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2859,6903,,9188.95,RECHAZADO,fecha_invalida
2861,10194,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2863,16662,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2864,149,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2865,17587,,-3183.57,NAN,fecha_invalida
2866,24462,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2867,20929,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2868,10233,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2869,22426,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2870,19057,,5475.6,NAN,fecha_invalida
2871,17340,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2873,6575,2025-06-22,,ABIERTO,monto_invalido_o_vacio
2874,3553,,8471.81,NAN,fecha_invalida
2875,7102,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2876,22276,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2877,13349,2025-04-17,,CERRADO,monto_invalido_o_vacio
2878,1667,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2879,4472,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2880,12403,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2882,13898,2025-06-28,,NAN,monto_invalido_o_vacio
2883,22481,2025-03-30,,CERRADO,monto_invalido_o_vacio
2884,9447,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2885,25626,,13446.77,ABIERTO,fecha_invalida
2886,15422,,8162.41,CERRADO,fecha_invalida
2887,15678,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2888,19610,,12786.66,ABIERTO,fecha_invalida
2889,119,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2891,9020,2025-12-31,,NAN,monto_invalido_o_vacio
2892,20091,,12359.38,NAN,fecha_invalida
2893,20889,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2894,6093,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2895,21752,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2896,8317,,8447.44,NAN,fecha_invalida
2897,23043,,4398.04,ABIERTO,fecha_invalida
2898,2509,,5795.51,ABIERTO,fecha_invalida
2899,16523,2026-02-09,,NAN,monto_invalido_o_vacio
2900,15659,,9304.79,ABIERTO,fecha_invalida
2901,12137,,2466.03,NAN,fecha_invalida
2902,3779,,11354.33,CERRADO,fecha_invalida
2903,9815,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2904,2061,,678.66,NAN,fecha_invalida
2905,7703,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2906,765,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2907,906,,10151.8,ABIERTO,fecha_invalida
2908,10500,,14002.0,NAN,fecha_invalida
2909,13727,,14365.5,NAN,fecha_invalida
2911,20021,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2912,9939,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2913,24973,,5350.97,RECHAZADO,fecha_invalida
2914,13403,2025-03-26,,RECHAZADO,monto_invalido_o_vacio
2915,18974,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2916,3435,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2917,10227,,14318.74,CERRADO,fecha_invalida
2918,1151,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2919,14747,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2920,15601,,7539.48,ABIERTO,fecha_invalida
2921,8024,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2922,13360,,568.96,ABIERTO,fecha_invalida
2923,12812,,9303.42,NAN,fecha_invalida
2924,24782,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2925,19897,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2926,12223,,127.29,CERRADO,fecha_invalida
2927,4153,,10642.29,ABIERTO,fecha_invalida
2928,7039,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2929,16454,,8410.75,RECHAZADO,fecha_invalida
2930,12839,,6298.0,NAN,fecha_invalida
2931,14029,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2933,314,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2934,4576,,4394.39,CERRADO,fecha_invalida
2935,22511,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2936,2541,2025-08-04,,CERRADO,monto_invalido_o_vacio
2937,15378,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2938,10709,,3219.37,ABIERTO,fecha_invalida
2939,11677,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2940,17688,,12974.77,RECHAZADO,fecha_invalida
2941,14196,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2943,213,,8998.13,NAN,fecha_invalida
2944,12461,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2945,20203,,884.96,NAN,fecha_invalida
2946,6535,,14195.58,RECHAZADO,fecha_invalida
2947,16870,2025-08-30,,CERRADO,monto_invalido_o_vacio
2948,25676,2026-01-06,,ABIERTO,monto_invalido_o_vacio
2950,3978,,14099.5,ABIERTO,fecha_invalida
2951,24089,,10153.4,NAN,fecha_invalida
2952,8819,,1140.52,CERRADO,fecha_invalida
2953,22103,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2954,1306,,6575.93,CERRADO,fecha_invalida
2955,5495,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2956,21726,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2957,17879,,1289.99,NAN,fecha_invalida
2959,3668,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2960,17917,,8169.85,CERRADO,fecha_invalida
2961,21717,2025-08-17,,ABIERTO,monto_invalido_o_vacio
2962,1306,2025-12-12,,ABIERTO,monto_invalido_o_vacio
2963,5414,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2964,20729,2025-12-14,,RECHAZADO,monto_invalido_o_vacio
2965,17469,,5909.33,CERRADO,fecha_invalida
2966,8528,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2967,24571,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2969,18377,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2970,24501,,932.75,NAN,fecha_invalida
2972,2163,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2973,5526,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
2974,12947,,12578.78,ABIERTO,fecha_invalida
2976,19709,2025-02-09,,ABIERTO,monto_invalido_o_vacio
2977,3636,,3418.67,NAN,fecha_invalida
2978,16002,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2979,22320,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2981,4055,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2983,6014,2025-07-28,,NAN,monto_invalido_o_vacio
2984,23677,,11206.83,ABIERTO,fecha_invalida
2985,13199,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2986,9112,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
2987,12498,,6005.74,NAN,fecha_invalida
2988,4087,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
2989,11057,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2990,755,,3204.48,NAN,fecha_invalida
2991,9470,2025-11-22,,RECHAZADO,monto_invalido_o_vacio
2992,13628,,10243.1,ABIERTO,fecha_invalida
2993,7625,,14655.52,NAN,fecha_invalida
2994,16744,,618.19,RECHAZADO,fecha_invalida
2995,17011,,2541.96,ABIERTO,fecha_invalida
2996,2461,,854.8,NAN,fecha_invalida
2998,1793,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
2999,23553,,9237.49,CERRADO,fecha_invalida
3000,8729,,8678.22,NAN,fecha_invalida
3001,25803,2026-01-18,,CERRADO,monto_invalido_o_vacio
3002,11675,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3003,15924,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3004,16110,,14818.54,ABIERTO,fecha_invalida
3005,14268,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3006,23138,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3007,22295,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3008,18810,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3009,23444,,706.51,NAN,fecha_invalida
3010,25773,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3011,5869,2025-11-13,,CERRADO,monto_invalido_o_vacio
3012,23196,2025-10-07,,CERRADO,monto_invalido_o_vacio
3013,10144,,214.39,ABIERTO,fecha_invalida
3015,13993,,3176.95,CERRADO,fecha_invalida
3016,1304,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3017,23679,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3018,18302,2026-01-14,,ABIERTO,monto_invalido_o_vacio
3019,16196,,5676.5,CERRADO,fecha_invalida
3020,15920,,9639.36,NAN,fecha_invalida
3021,11613,2025-05-12,,RECHAZADO,monto_invalido_o_vacio
3022,14740,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3023,14920,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3024,18872,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3025,25862,,8251.99,ABIERTO,fecha_invalida
3026,6156,,11083.07,NAN,fecha_invalida
3027,25899,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3028,18198,2026-01-23,,CERRADO,monto_invalido_o_vacio
3029,6138,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3030,6637,,7434.46,NAN,fecha_invalida
3031,23201,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3033,9852,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3034,25739,,13670.35,RECHAZADO,fecha_invalida
3035,327,,3037.69,ABIERTO,fecha_invalida
3036,9492,,11587.73,RECHAZADO,fecha_invalida
3037,17700,,7034.89,ABIERTO,fecha_invalida
3038,17850,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3039,2259,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3040,5798,,4691.08,ABIERTO,fecha_invalida
3041,13292,,10237.62,NAN,fecha_invalida
3042,126,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3043,3099,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3044,1888,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3045,11399,2025-03-21,,ABIERTO,monto_invalido_o_vacio
3046,7062,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3047,18168,,294.48,ABIERTO,fecha_invalida
3048,498,,13171.6,ABIERTO,fecha_invalida
3049,23809,,4320.18,CERRADO,fecha_invalida
3050,18418,2025-03-14,,RECHAZADO,monto_invalido_o_vacio
3051,15387,,13708.19,CERRADO,fecha_invalida
3052,25650,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3054,20673,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3055,13404,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3056,24661,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3057,24005,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3058,13765,2026-01-15,,CERRADO,monto_invalido_o_vacio
3060,23020,2025-01-11,,CERRADO,monto_invalido_o_vacio
3061,14526,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3062,24613,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3063,5626,,909.39,ABIERTO,fecha_invalida
3064,8212,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3065,9245,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3066,1126,,5440.37,ABIERTO,fecha_invalida
3067,19498,,980.04,ABIERTO,fecha_invalida
3068,23563,,7915.01,ABIERTO,fecha_invalida
3069,4622,,12237.77,NAN,fecha_invalida
3070,1611,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3071,443,,6934.85,CERRADO,fecha_invalida
3073,9590,,5305.12,NAN,fecha_invalida
3074,11480,,4873.25,ABIERTO,fecha_invalida
3075,18513,,3915.77,CERRADO,fecha_invalida
3076,24191,,8959.6,NAN,fecha_invalida
3077,22059,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3078,1803,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3080,24421,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3081,993,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3082,5250,2026-01-14,,NAN,monto_invalido_o_vacio
3083,16985,2025-09-12,,CERRADO,monto_invalido_o_vacio
3084,17071,,1133.04,NAN,fecha_invalida
3085,3836,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3086,18709,,11486.64,CERRADO,fecha_invalida
3087,5203,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3088,12169,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3089,18790,,8755.02,CERRADO,fecha_invalida
3090,14253,,7168.08,ABIERTO,fecha_invalida
3091,9190,,6235.77,CERRADO,fecha_invalida
3092,1903,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3093,21654,2025-10-02,,NAN,monto_invalido_o_vacio
3094,14655,,11257.16,CERRADO,fecha_invalida
3095,5434,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3097,9107,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3098,11633,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3099,3847,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3100,2389,,1788.99,RECHAZADO,fecha_invalida
3101,15691,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3102,6620,2025-08-10,,RECHAZADO,monto_invalido_o_vacio
3103,17124,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3104,24816,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3105,571,,12334.86,NAN,fecha_invalida
3106,16288,,6767.62,NAN,fecha_invalida
3107,4475,,9998.35,NAN,fecha_invalida
3108,24061,,3966.29,NAN,fecha_invalida
3109,17141,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3110,24551,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3112,11767,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3113,7580,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3114,6905,,1323.2,ABIERTO,fecha_invalida
3115,14045,,5067.28,NAN,fecha_invalida
3116,3172,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3118,13237,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3119,10564,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3120,7369,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3121,4443,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3122,1718,,11266.92,ABIERTO,fecha_invalida
3123,6459,,9887.06,NAN,fecha_invalida
3124,4464,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3125,16072,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3126,16650,,875.23,ABIERTO,fecha_invalida
3127,1654,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3128,24901,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3129,15637,,14735.81,NAN,fecha_invalida
3130,18367,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3131,8256,2025-01-02,,ABIERTO,monto_invalido_o_vacio
3132,22022,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3133,21555,2026-01-13,,ABIERTO,monto_invalido_o_vacio
3134,17586,,13795.47,RECHAZADO,fecha_invalida
3135,25602,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3136,6682,,3835.47,CERRADO,fecha_invalida
3137,15465,,2903.41,CERRADO,fecha_invalida
3138,9312,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3140,10995,,145.28,RECHAZADO,fecha_invalida
3141,4298,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3142,12240,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3143,5523,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3145,7582,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3147,19269,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3148,2823,2025-09-30,,CERRADO,monto_invalido_o_vacio
3150,19889,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3151,25746,2025-10-12,,ABIERTO,monto_invalido_o_vacio
3152,23687,,12693.82,ABIERTO,fecha_invalida
3153,13621,,13854.22,ABIERTO,fecha_invalida
3155,21923,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3156,15142,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3157,8000,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3158,14730,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3159,12190,,1094.08,CERRADO,fecha_invalida
3160,22322,,14595.07,ABIERTO,fecha_invalida
3161,3384,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3162,180,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3163,5629,,1468.76,ABIERTO,fecha_invalida
3165,16787,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3166,23806,2025-10-23,,RECHAZADO,monto_invalido_o_vacio
3167,12616,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3168,14853,,122.09,RECHAZADO,fecha_invalida
3169,19596,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3171,7272,,6367.3,RECHAZADO,fecha_invalida
3172,19239,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3173,24055,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3174,23555,,653.59,CERRADO,fecha_invalida
3175,13535,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3176,10734,,2301.35,NAN,fecha_invalida
3177,2222,,3643.17,NAN,fecha_invalida
3178,5013,,9810.01,NAN,fecha_invalida
3179,9103,,10437.08,CERRADO,fecha_invalida
3180,15254,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3181,6419,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3182,20593,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3183,11540,,12888.01,CERRADO,fecha_invalida
3184,21952,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3185,11056,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3186,24610,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3187,20816,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3188,6623,,7076.52,NAN,fecha_invalida
3189,6091,,7545.57,CERRADO,fecha_invalida
3190,4162,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3191,14150,,3091.79,NAN,fecha_invalida
3192,21392,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3193,6617,,2381.86,NAN,fecha_invalida
3194,24742,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3195,21388,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3197,16059,,4396.09,CERRADO,fecha_invalida
3198,10584,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3199,6338,,13986.96,RECHAZADO,fecha_invalida
3200,23394,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3201,17906,,7793.46,CERRADO,fecha_invalida
3202,9608,,12863.87,ABIERTO,fecha_invalida
3203,25644,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3204,24110,,8557.18,NAN,fecha_invalida
3205,3225,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3206,24309,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3207,2041,,9952.93,ABIERTO,fecha_invalida
3208,10830,,7548.64,CERRADO,fecha_invalida
3210,17248,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3211,19250,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3212,16499,2025-06-03,,CERRADO,monto_invalido_o_vacio
3213,6084,,8118.57,NAN,fecha_invalida
3214,10724,,12248.33,CERRADO,fecha_invalida
3215,13465,2025-11-21,,ABIERTO,monto_invalido_o_vacio
3216,7338,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3217,11735,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3218,17302,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3219,9477,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3220,876,,3650.32,ABIERTO,fecha_invalida
3221,21324,,6960.34,NAN,fecha_invalida
3222,23959,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3223,21176,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3224,19734,,11460.78,ABIERTO,fecha_invalida
3225,24284,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3226,11063,2025-12-21,,ABIERTO,monto_invalido_o_vacio
3227,22013,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3228,7743,2025-01-10,,NAN,monto_invalido_o_vacio
3229,10412,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3230,23417,,14098.73,ABIERTO,fecha_invalida
3231,11197,,14752.68,CERRADO,fecha_invalida
3232,21792,2025-02-05,,NAN,monto_invalido_o_vacio
3233,14994,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3234,17375,2025-05-21,,ABIERTO,monto_invalido_o_vacio
3235,13847,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3236,13514,,12497.32,ABIERTO,fecha_invalida
3238,13825,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3239,15472,,11719.69,ABIERTO,fecha_invalida
3240,19379,,11851.27,ABIERTO,fecha_invalida
3241,6890,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3242,21997,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3243,3778,,3464.48,NAN,fecha_invalida
3244,9326,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3245,22117,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3246,17153,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3248,20094,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3249,7469,,2471.1,NAN,fecha_invalida
3250,6682,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3251,24995,,12666.97,NAN,fecha_invalida
3252,17495,,9230.19,CERRADO,fecha_invalida
3253,19394,,3352.69,CERRADO,fecha_invalida
3254,18828,,14209.33,NAN,fecha_invalida
3255,8724,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3256,17785,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3257,23170,,-10884.74,CERRADO,fecha_invalida
3258,4577,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3259,20729,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3260,17336,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3261,19802,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3262,20391,,12080.01,RECHAZADO,fecha_invalida
3263,2752,,10545.28,NAN,fecha_invalida
3265,21392,,8545.96,NAN,fecha_invalida
3266,18734,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3268,15504,2025-06-21,,NAN,monto_invalido_o_vacio
3269,21234,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3270,21943,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3271,6023,2026-01-02,,NAN,monto_invalido_o_vacio
3272,2527,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3273,13272,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3274,21645,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3275,25736,,12419.35,ABIERTO,fecha_invalida
3276,13505,,1057.72,CERRADO,fecha_invalida
3277,16633,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3278,13803,,6133.27,CERRADO,fecha_invalida
3279,10568,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3280,8890,,6179.99,NAN,fecha_invalida
3281,349,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3282,4904,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3283,16185,,9842.48,ABIERTO,fecha_invalida
3284,12326,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3285,13404,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3286,1827,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3287,14871,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3288,11662,,13099.51,ABIERTO,fecha_invalida
3289,13412,,4299.49,RECHAZADO,fecha_invalida
3290,21950,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3291,1711,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3292,370,,5277.56,NAN,fecha_invalida
3293,3360,,12712.55,ABIERTO,fecha_invalida
3294,18628,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3296,5852,2025-02-27,,RECHAZADO,monto_invalido_o_vacio
3297,5781,2025-08-07,,NAN,monto_invalido_o_vacio
3299,3229,,8262.97,RECHAZADO,fecha_invalida
3300,10525,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3302,4474,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3303,2934,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3304,22188,,9663.86,CERRADO,fecha_invalida
3305,24713,,868.17,NAN,fecha_invalida
3306,1978,,1149.3,RECHAZADO,fecha_invalida
3307,8080,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3309,9748,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3310,20752,,4203.34,RECHAZADO,fecha_invalida
3311,11519,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3312,3641,,13903.82,ABIERTO,fecha_invalida
